Contract ID,Project ID,Project Title,Contract No,Procurement Group,Country,No Objection Date,Team Leader,Procurement Method,Borrower Contract Reference,Signing Date,Total Contract Amount,Review Type
1881704,P160865,Livestock Productivity and Resilience Support Project,1881704,Works,Nigeria,"April 22, 2026",Manievel Sene,Request for Bids,NG-FMA- L-PRES-493041-CW-RFB,"February 23, 2026",215179.69,Post
1881706,P178883,Reducing Rural Poverty and Malnutrition Project II (RRPM II),1881706,Non-consulting Services,Lao People's Democratic Republic,"April 22, 2026",Kenichi Nishikawa Chavez,Request for Bids,C3-NCS-01,"October 9, 2025",258762.57,Post
1881708,P165129,Integrated Project for Source Sustainability and Climate Resilient Rain-fed Agriculture in Himachal Pradesh,1881708,Works,India,"April 22, 2026",Saumya Srivastava,Request for Quotations,"IN-DPO, NAHAN-514813-CW-RFQ","November 22, 2025",5286.78,Post
1881709,P180535,Cambodia Inclusive Livestock Value Chains Project,1881709,Consultant Services,Cambodia,"April 22, 2026",Mudita Chamroeun,Individual Consultant Selection,CILVCP-IC-004R,"February 19, 2026",38640.0,Post
1881710,P502464,Accelerating Sustainable and Clean Energy Access Transformation in Malawi,1881710,Goods,Malawi,"April 22, 2026",Alexis Madelain,Request for Bids,MW-MOE.-512004-GO-RFB,"March 24, 2026",252984.0,Post
1881711,P176589,Water Sector Governance and Infrastructure Support Project,1881711,Works,Nepal,"April 22, 2026",Amelia Midgley,Request for Bids,NP-DWSSM-484029-CW-RFB,"December 9, 2025",642538.57,Post
1881713,P178418,Tripura Rural Economic Growth and Service Delivery Project,1881713,Works,India,"April 22, 2026",Priti Kumar,Request for Bids,IN-PWD (R & B)-500959-CW-RFB,"December 22, 2025",3084543.19,Post
1881714,P509890,Urban Water Security Project,1881714,Works,Mozambique,"April 22, 2026",Jaime Palalane,Direct Selection,MZ-DNAAS-P132-CW-RFB-2023,"December 29, 2025",2128954.04,Post
1881716,P171762,Enhancing Collection of Revenue and Expenditure Management Project,1881716,Consultant Services,"Congo, Democratic Republic of","April 22, 2026",Ruxandra Burdescu,Direct Selection,ZR-COREF-387129-CS-CDS,"November 1, 2023",33600.0,Post
1881717,P180860,Integrated Land Administration and Spatial Planning Project,1881717,Non-consulting Services,Indonesia,"April 22, 2026",Willem Van Der Muur,Request for Quotations,ID-ATR-BPN-507013-NC-RFQ,"September 18, 2025",36414.0,Post
1881718,P168779,Niger Learning Improvement for Results in Education Project,1881718,Consultant Services,Niger,"April 22, 2026",Marie Jacqueline Yvette Sacadura,Consultant Qualification Selection,NE-P-LIRE-505649-CS-CQS,"January 16, 2026",81472.37,Post
1881719,P171762,Enhancing Collection of Revenue and Expenditure Management Project,1881719,Consultant Services,"Congo, Democratic Republic of","April 22, 2026",Ruxandra Burdescu,Direct Selection,ZR-COREF-371824-CS-CDS,"November 1, 2023",76200.0,Post
1881721,P172800,Cote d'Ivoire Youth Employment and Skills Development Project - Phase 3,1881721,Consultant Services,France,"April 22, 2026",Ali Coulibaly,Direct Selection,CI-BCP-EMPLOI-532523-CS-CDS,"April 10, 2026",26205.23,Post
1881720,P167794,"One WASH—Consolidated Water Supply, Sanitation, and Hygiene Account Project (One WASH—CWA)",1881720,Works,Ethiopia,"April 22, 2026",Taibou Adamou Maiga,Request for Quotations,ET-HARARI RWB-392178-CW-RFQ,"May 10, 2024",1357.76,Post
1881722,P500611,Second Real Estate Management Project,1881722,Consultant Services,Serbia,"April 22, 2026",Olivera Jordanovic,Individual Consultant Selection,SRB-REMP2-97110YF-IC-CS-26-062/1,"March 6, 2026",19130.44,Post
1881724,P500611,Second Real Estate Management Project,1881724,Consultant Services,Serbia,"April 22, 2026",Olivera Jordanovic,Individual Consultant Selection,SRB-REMP2-97110YF-IC-CS-26-062/2,"March 6, 2026",19130.44,Post
1881725,P168779,Niger Learning Improvement for Results in Education Project,1881725,Consultant Services,Niger,"April 22, 2026",Marie Jacqueline Yvette Sacadura,Consultant Qualification Selection,NE-P-LIRE-505643-CS-CQS,"January 19, 2026",108387.59,Post
1881726,P176683,CAR-Electricity Sector Strengthening and Access Project,1881726,Consultant Services,Central African Republic,"April 22, 2026",Monyl Toga,Individual Consultant Selection,PARSE/066/CS/INDV/25,"March 17, 2026",40879.33,Post
1881727,P501274,Host and Rohingya Enhancement of Lives Project,1881727,Consultant Services,Bangladesh,"April 22, 2026",Swarna Kazi,Consultant Qualification Selection,HELP/S-05,"October 29, 2025",40701.76,Post
1881729,P500611,Second Real Estate Management Project,1881729,Consultant Services,Serbia,"April 22, 2026",Olivera Jordanovic,Individual Consultant Selection,SRB-REMP2-97110YF-IC-CS-26-062/3,"March 9, 2026",19063.4,Post
1881730,P168779,Niger Learning Improvement for Results in Education Project,1881730,Consultant Services,Niger,"April 22, 2026",Marie Jacqueline Yvette Sacadura,Consultant Qualification Selection,NE-P-LIRE-505645-CS-CQS,"January 16, 2026",137831.46,Post
1881731,P175235,Central Africa Regional Waterways Project,1881731,Consultant Services,Canada,"April 22, 2026",Francis Eric Ovanda Mbele,Direct Selection,CONTRAT N028-2025-SC-MEPIR-UGP PRACAC,"September 26, 2025",519904.0,Post
1881732,P501343,Strengthening Electricity Services Project,1881732,Goods,Germany,"April 22, 2026",Daniel Camos Daurella,Direct Selection,CG-055-PASEL-FNT-25,"March 11, 2026",67002.42,Post
1881733,P179008,PROGREEN Kazakhstan Resilient Landscapes Restoration Project,1881733,Goods,Kazakhstan,"April 22, 2026",Talimjan Urazov,Request for Quotations,PROGREEN/ARBORETUM-GOODS/RFQ-12/2025,"July 31, 2025",107018.9,Post
1881734,P179935,Enhancing Landscape and Ecosystem Management (ELEMENT) Project,1881734,Works,India,"April 22, 2026",Drita Dade,Request for Quotations,IN-SESO-386972-CW-RFQ,"November 10, 2025",49560.75,Post
1881735,P179008,PROGREEN Kazakhstan Resilient Landscapes Restoration Project,1881735,Goods,Kazakhstan,"April 22, 2026",Talimjan Urazov,Request for Quotations,PROGREEN/KARATAU-RFQ-02/2024/3LOTS,"January 30, 2025",16339.29,Post
1881736,P179008,PROGREEN Kazakhstan Resilient Landscapes Restoration Project,1881736,Goods,Kazakhstan,"April 22, 2026",Talimjan Urazov,Request for Quotations,PROGREEN/KARATAU-RFQ-02/2024/3LOTS,"January 30, 2025",5376.08,Post
1881737,P179008,PROGREEN Kazakhstan Resilient Landscapes Restoration Project,1881737,Goods,Kazakhstan,"April 22, 2026",Talimjan Urazov,Request for Quotations,PROGREEN/KARATAU/GOODS-BUS/RFQ-07/2025,"September 2, 2025",42357.91,Post
1881739,P172499,Jamuna River Sustainable Management Project 1,1881739,Consultant Services,Bangladesh,"April 22, 2026",Yukio Tanaka,Individual Consultant Selection,SD-10-(RE),"April 20, 2026",70714.26,Post
1881738,P162337,West Africa Coastal Areas Resilience Investment Project,1881738,Consultant Services,Mauritania,"April 22, 2026",Manuela Ravina da Silva,Consultant Qualification Selection,MR-MEDD-481446-CS-CQS,"February 2, 2026",82500.0,Post
1881741,P179509,Guinea-Bissau Human Capital Project,1881741,Consultant Services,Burkina Faso,"April 22, 2026",Laurence Lannes,Individual Consultant Selection,GW-GUINEA-BISSAU - HCP-531589-CS-INDV,"April 1, 2026",44433.68,Post
1881740,P171658,Bamako Urban Resilience project,1881740,Goods,Mali,"April 22, 2026",Edouard Ereno Blanchet,Request for Quotations,0677/M-2025,"March 20, 2025",1955271.07,Post
1881742,P171658,Bamako Urban Resilience project,1881742,Non-consulting Services,Mali,"April 22, 2026",Edouard Ereno Blanchet,Request for Quotations,0788/M-2025,"March 20, 2025",75551.09,Post
1881743,P178132,West Africa Food System Resilience Program (FSRP) Phase 2,1881743,Goods,Chad,"April 22, 2026",Ashwini Rekha Sebastian,Request for Quotations,TD-FSRP 2 -TD-411959-GO-RFQ,"June 7, 2024",89526.62,Post
1881744,P173070,Gambia Inclusive and Resilient Agricultural Value Chain Development Project (GIRAV),1881744,Works,"Gambia, The","April 22, 2026",Aifa Fatimata Niane Ndoye,Request for Bids,GM-CPCU-521100-CW-RFB,"April 10, 2026",700396.95,Post
1881746,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881746,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",629812.62,Post
1881745,P181463,Maharashtra Strengthening Institutional Capabilities in Districts for Enabling Growth Operation,1881745,Consultant Services,India,"April 22, 2026",Neha Gupta,Quality And Cost-Based Selection,"IN-DOT, MAHARASHTRA -506172-CS-QCBS","April 17, 2026",223115.34,Post
1881747,P175235,Central Africa Regional Waterways Project,1881747,Consultant Services,"Congo, Republic of","April 22, 2026",Francis Eric Ovanda Mbele,Direct Selection,CONTRAT N025/2025-SC-MEPIR-UGP PRACAC,"October 7, 2025",512722.67,Post
1881749,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881749,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",592186.53,Post
1881750,P160245,Tunisia Irrigated Agriculture Intensification Project,1881750,Works,Tunisia,"April 22, 2026",Gabriella Izzi,Request for Bids,TN-MARHP-468609-CW-RFB-,"July 21, 2025",403681.87,Post
1881751,P156433,Second Ethiopia Urban Water Supply and Sanitation Project,1881751,Goods,Ethiopia,"April 22, 2026",Fook Chuan Eng,Request for Bids,ET-MOWIE-316106-GO-RFB,"February 29, 2024",1054080.39,Prior
1881752,P175327,Cash for Jobs Project,1881752,Consultant Services,Burundi,"April 22, 2026",Mona Luisa Niebuhr,Individual Consultant Selection,BI-MERANKABANDI-377287-CS-INDV,"January 2, 2024",14799.69,Post
1881754,P179509,Guinea-Bissau Human Capital Project,1881754,Consultant Services,Guinea-Bissau,"April 22, 2026",Laurence Lannes,Individual Consultant Selection,GW-GUINEA-BISSAU - HCP-497681-CS-INDV,"April 10, 2026",44433.68,Post
1881753,P160245,Tunisia Irrigated Agriculture Intensification Project,1881753,Works,Tunisia,"April 22, 2026",Gabriella Izzi,Request for Bids,TN-MARHP-468609-CW-RFB-,"July 21, 2025",4039859.56,Post
1881755,P178418,Tripura Rural Economic Growth and Service Delivery Project,1881755,Works,India,"April 22, 2026",Priti Kumar,Request for Bids,IN-PWD (R & B)-461346-CW-RFB,"January 7, 2026",2873069.15,Post
1881756,P176932,Digital Transformation for Africa/ Western Africa Regional Digital Integration Program SOP1,1881756,Consultant Services,Guinea,"April 22, 2026",Rocio Sanchez Vigueras,Individual Consultant Selection,N°011/MCENI/WARDIP-GN/CI/2026,"March 14, 2026",48000.0,Post
1881757,P174620,CAR- Public Sector Digital Governance Project,1881757,Goods,Central African Republic,"April 22, 2026",Amadou Makhtar Fall,Request for Quotations,124,"April 1, 2026",16136.58,Post
1881758,P178077,Economic Acceleration and Resilience for NEET (EARN),1881758,Consultant Services,Bangladesh,"April 22, 2026",Syed Rashed Al-Zayed Josh,Individual Consultant Selection,S15.10,"April 20, 2026",92909.54,Post
1881759,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881759,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",149034.75,Post
1881762,P176589,Water Sector Governance and Infrastructure Support Project,1881762,Works,Nepal,"April 22, 2026",Amelia Midgley,Request for Bids,NP-DWSSM-511281-CW-RFB,"April 13, 2026",1986021.54,Post
1881761,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881761,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",387773.17,Post
1881760,P174620,CAR- Public Sector Digital Governance Project,1881760,Consultant Services,Central African Republic,"April 22, 2026",Amadou Makhtar Fall,Individual Consultant Selection,107,"November 4, 2025",47148.17,Post
1881763,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881763,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",267698.02,Post
1881767,P173663,Punjab Affordable Housing Program,1881767,Consultant Services,Pakistan,"April 22, 2026",Yan F. Zhang,Individual Consultant Selection,"PK-URBAN UNIT, PUNJAB-527025-CS-INDV","December 1, 2025",55949.07,Post
1881764,P178040,Angola Strengthening Governance for Enhanced Service Delivery Project,1881764,Works,Angola,"April 22, 2026",Eduardo Andres Estrada,Request for Bids,AO-MAT-518970-CW-RFB/2025,"March 23, 2026",184904.59,Post
1881765,P164293,Burkina Faso Higher Education Support Project,1881765,Goods,Burkina Faso,"April 22, 2026",Amina Debissa Denboba,Request for Quotations,BF-PAES-344004-GO-RFQ,"December 27, 2023",43927.35,Post
1881766,P163742,Climate Smart Irrigated Agriculture Project,1881766,Goods,Sri Lanka,"April 22, 2026",Sheu Salau,Request for Bids,LK-MOA-448378-GO-RFB-PMU,"October 3, 2025",56705.1,Post
1881768,P176932,Digital Transformation for Africa/ Western Africa Regional Digital Integration Program SOP1,1881768,Consultant Services,France,"April 22, 2026",Rocio Sanchez Vigueras,Individual Consultant Selection,N°014/MCENI/WARDIP-GN/CI/2026,"April 16, 2026",48000.0,Post
1881769,P177308,NG Accelerating Resource Mobilization Reforms PforR,1881769,Consultant Services,Nigeria,"April 22, 2026",Moses Misach Kajubi,Individual Consultant Selection,NG-FMF - TECH. SERVICES-492204-CS-INDV,"March 26, 2026",19597.15,Post
1881770,P163673,Tax Administration Modernization Project,1881770,Consultant Services,Serbia,"April 22, 2026",Joey R. Ghaleb,Direct Selection,SER-TAMP-DS-CS-25-67,"March 31, 2026",198378.67,Post
1881771,P164293,Burkina Faso Higher Education Support Project,1881771,Goods,Burkina Faso,"April 22, 2026",Amina Debissa Denboba,Request for Quotations,BF-PAES-344004-GO-RFQ,"June 2, 2023",44644.53,Post
1881772,P178032,Somali Sustainable Fisheries Development Project - Badmaal,1881772,Consultant Services,Malta,"April 22, 2026",Stephen Ling,Individual Consultant Selection,SO-MFBE-537427-CS-INDV,"March 19, 2026",48660.0,Prior
1881773,P175327,Cash for Jobs Project,1881773,Consultant Services,Burundi,"April 22, 2026",Mona Luisa Niebuhr,Individual Consultant Selection,BI-MERANKABANDI-338953-CS-INDV,"August 8, 2024",103284.52,Post
1881775,P164212,Sierra Leone Economic Diversification Project,1881775,Consultant Services,Sierra Leone,"April 22, 2026",Rami Mikko Ahmed Galal,Consultant Qualification Selection,SL-MOF-529144-CS-CQS,"March 16, 2026",63664.75,Post
1881774,P168539,OECS Regional Health Project,1881774,Goods,Trinidad and Tobago,"April 22, 2026",Thulani Matsebula,Request for Bids,GD-PCU - GRENADA-150074-GO-RFB,"August 15, 2025",711097.06,Post
1881776,P178492,Zambia Devolution Support Program,1881776,Goods,Zambia,"April 22, 2026",Donna Andrews,Request for Quotations,ZM-MLGRD-488190-GO-RFQ,"November 17, 2025",14659.0,Post
1881777,P164212,Sierra Leone Economic Diversification Project,1881777,Consultant Services,Sierra Leone,"April 22, 2026",Rami Mikko Ahmed Galal,Individual Consultant Selection,SL-MOF-534116-NC-RFQ,"March 23, 2026",72840.53,Post
1881778,P164212,Sierra Leone Economic Diversification Project,1881778,Consultant Services,Sierra Leone,"April 22, 2026",Rami Mikko Ahmed Galal,Individual Consultant Selection,SL-MOF-534127-NC-RFQ,"March 17, 2026",21677.28,Post
1881779,P170688,Bangladesh Private Investment & Digital Entrepreneurship Project,1881779,Works,Bangladesh,"April 22, 2026",Hosna Ferdous Sumi,Request for Bids,WD-3-BSMSN-BEZA,"November 13, 2025",17032906.46,Prior
1881781,P171793,ENHANCING NIGER NORTHEASTERN CONNECTIVITY,1881781,Works,Niger,"April 22, 2026",Aguiratou Savadogo-Tinto,Request for Bids,NE-PADEZA-416680-CW-RFB,"October 6, 2025",1913698.87,Prior
1881782,P178532,Strengthening Social Protection Delivery System in Sindh,1881782,Goods,Pakistan,"April 22, 2026",Sohail Saeed Abbasi,Request for Bids,PK-SPA-531890-GO-RFB,"April 2, 2026",231553.22,Post
1881780,P177308,NG Accelerating Resource Mobilization Reforms PforR,1881780,Non-consulting Services,Nigeria,"April 22, 2026",Moses Misach Kajubi,Direct Selection,NG-FMF - TECH. SERVICES-517966-NC-DIR,"February 12, 2026",3826.79,Post
1881783,P171793,ENHANCING NIGER NORTHEASTERN CONNECTIVITY,1881783,Works,Niger,"April 22, 2026",Aguiratou Savadogo-Tinto,Request for Bids,NE-PADEZA-416680-CW-RFB,"October 6, 2025",1360781.51,Prior
1881784,P171793,ENHANCING NIGER NORTHEASTERN CONNECTIVITY,1881784,Works,Niger,"April 22, 2026",Aguiratou Savadogo-Tinto,Request for Bids,NE-PADEZA-416680-CW-RFB,"October 6, 2025",1028413.96,Prior
1881785,P171793,ENHANCING NIGER NORTHEASTERN CONNECTIVITY,1881785,Works,Niger,"April 22, 2026",Aguiratou Savadogo-Tinto,Request for Bids,NE-PADEZA-416680-CW-RFB,"October 6, 2025",1238417.54,Prior
1881786,P178389,Water Supply and Sanitation Access Program (PASEA) Project,1881786,Goods,"Congo, Democratic Republic of","April 22, 2026",Patrick Goy Ndolo,Request for Quotations,ZR-CEP-O-519581-GO-RFQ,"April 10, 2026",20275.0,Post
1881787,P177305,Smallholder Agricultural Transformation Project,1881787,Goods,Angola,"April 22, 2026",Aniceto Timoteo Bila,Request for Bids,155/C3/G/MOSAP3/25,"March 27, 2026",148570.0,Post
1881789,P165982,Pakistan Raises Revenue,1881789,Consultant Services,Pakistan,"April 22, 2026",Tobias Akhtar Haque,Direct Selection,PK-FBR-539046-CS-CDS,"March 26, 2026",1004.39,Post
1881788,P161798,Salado Integrated River Basin Management Support Project,1881788,Consultant Services,Argentina,"April 22, 2026",Carina Lakovits,Individual Consultant Selection,AR-UCEPO-538031-CS-INDV,"April 1, 2026",3044.63,Post
1881790,P178567,Piauí Health and Social Protection Development Project,1881790,Consultant Services,Brazil,"April 22, 2026",Daniela Pena De Lima,Individual Consultant Selection,SASC - 06 CI ASSISTÊNCIA SOCIAL COMP. 4,"February 26, 2026",2422.36,Post
1881791,P144271,Forest Conservation and Sustainability in the Heart of the Colombian Amazon,1881791,Consultant Services,Colombia,"April 22, 2026",Ana Maria Gonzalez Velosa,Individual Consultant Selection,GEFII-CA-CPS-024-2026,"April 9, 2026",3184.46,Post
1881792,P178566,Food Systems Resilience Program for Eastern and Southern Africa,1881792,Works,Ethiopia,"April 22, 2026",Hanane Ahmed,Request for Quotations,ET-OROM-D/LIBANOS-FSRP-517010-CW-RFQ/25,"March 30, 2026",14816.81,Post
1881793,P178389,Water Supply and Sanitation Access Program (PASEA) Project,1881793,Consultant Services,Italy,"April 22, 2026",Patrick Goy Ndolo,Quality And Cost-Based Selection,ZR-CEP-O-434637-CS-QCBS,"March 5, 2026",2285173.06,Prior
